marketplace	marketplace_transaction_id	order_id	marketplace_sku	transaction_amount	transaction_type	transaction_date	transaction_group	remark	shipment_id	quantity	igst	cgst	sgst	tcs_igst	tcs_cgst	tcs_sgst	tds
JIOMART	4521011524	 16734213140131105A	A01	0	 reverse_logistics_fee_charge	2023-01-16T13:20:04.000+05:30	commision	 RR27RKWANUC0296	16734213204841505569J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16734213140131105A	A01	2.9	Seller_Commision	2023-01-16T13:20:04.000+05:30	commision	RR27RKWANUC0296 	16734213204841505569J	1	0.52	0	0	0	0	0	0
JIOMART	4521011524	 16734213140131105A	A01	15	Fixed_fee	2023-01-16T13:20:04.000+05:30	commision	RR27RKWANUC0296 	16734213204841505569J	1	2.7	0	0	0	0	0	0
JIOMART	4521011524	 16734213140131105A	A01	0	Collection_fee_charge	2023-01-16T13:20:04.000+05:30	commision	 RR27RKWANUC0296	16734213204841505569J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16734213140131105A	A01	65	Forward_logistics_fee_charge	2023-01-16T13:20:04.000+05:30	commision	RR27RKWANUC0296 	16734213204841505569J	1 	11.7	0	0	0	0	0	0
JIOMART	4521011524	 16734213140131105A	A01	0	Shipping_delay_penalty_fee_charge	2023-01-16T13:20:04.000+05:30	commision	RR27RKWANUC0296 	16734213204841505569J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16734213140131105A	A01	0	 reverse_logistics_fee_charge	2023-01-16T13:20:04.000+05:30	commision	 RR27RKWANUC0296	16734213204841505569J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16734982770070615M	CC_02	-3.38	Seller_Commision	2023-01-20T09:47:03.000+05:30	commision	RR27RKWANUC0296 	16734982897611841461J	1	-0.6	0	0	0	0	0	0
JIOMART	4521011524	 16734982770070615M	CC_02	-15	Fixed_fee	2023-01-20T09:47:03.000+05:30	commision	RR27RKWANUC0296 	16734982897611841461J	1	-2.7	0	0	0	0	0	0
JIOMART	4521011524	 16734982770070615M	CC_02	0	Collection_fee_charge	2023-01-20T09:47:03.000+05:30	commision	 RR27RKWANUC0296	16734982897611841461J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16734982770070615M	CC_02	-61	Forward_logistics_fee_charge	2023-01-20T09:47:03.000+05:30	commision	RR27RKWANUC0296 	16734982897611841461J	1 	-10.98	0	0	0	0	0	0
JIOMART	4521011524	 16734982770070615M	CC_02	0	Shipping_delay_penalty_fee_charge	2023-01-20T09:47:03.000+05:30	commision	RR27RKWANUC0296 	16734982897611841461J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16734982770070615M	CC_02	0	 reverse_logistics_fee_charge	2023-01-20T09:47:03.000+05:30	commision	 RR27RKWANUC0296	16734982897611841461J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16735421680315342A	C20	-6.18	Seller_Commision	2023-01-17T15:48:38.000+05:30	commision	RR27RKWANUC0296 	16735421876381202791J	1	-1.12	0	0	0	0	0	0
JIOMART	4521011524	 16735421680315342A	C20	-15	Fixed_fee	2023-01-17T15:48:38.000+05:30	commision	RR27RKWANUC0296 	16735421876381202791J	1	-2.7	0	0	0	0	0	0
JIOMART	4521011524	 16735421680315342A	C20	0	Collection_fee_charge	2023-01-17T15:48:38.000+05:30	commision	 RR27RKWANUC0296	16735421876381202791J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16735421680315342A	C20	-112	Forward_logistics_fee_charge	2023-01-17T15:48:38.000+05:30	commision	RR27RKWANUC0296 	16735421876381202791J	1 	-20.16	0	0	0	0	0	0
JIOMART	4521011524	 16735421680315342A	C20	0	Shipping_delay_penalty_fee_charge	2023-01-17T15:48:38.000+05:30	commision	RR27RKWANUC0296 	16735421876381202791J	1	0	0	0	0	0	0	0
JIOMART	4521011524	 16735421680315342A	C20	0	 reverse_logistics_fee_charge	2023-01-17T15:48:38.000+05:30	commision	 RR27RKWANUC0296	16735421876381202791J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 	 	3794.66	Disbursement	2023-01-19T08:04:47.000+05:30	settlement	 	 	 	 	 	 	 	 	 	 
JIOMART	7262413786	 16729961900157499A	IDLI_01	624.12	Order	2023-01-07T10:40:20.000+05:30	sale	 	16729962197221432075J	1	0	37.44	37.44	0	-3.12	-3.12	-6.24
JIOMART	7262413786	 16717020260170861M	C20	275.89	Order	2022-12-22T16:29:01.000+05:30	sale	 	16717020456191168475J	1	33.11	0	0	-2.76	0	0	-2.76
JIOMART	7262413786	 16729837840092326A	IDLI_01	624.11	Order	2023-01-06T12:26:12.000+05:30	sale	 	16729839069231428451J	1	74.89	0	0	-6.24	0	0	-6.24
JIOMART	7262413786	 16727341550154797A	NS13	311.61	Order	2023-01-03T14:29:06.000+05:30	sale	 	16727341700201308064J	1	37.39	0	0	-3.12	0	0	-3.12
JIOMART	7262413786	 16728845050031210A	S72	585.59	Order	2023-01-05T10:36:19.000+05:30	sale	 	16728845259791372649J	1	105.41	0	0	-5.86	0	0	-5.86
JIOMART	7262413786	 16728190540145722A	NS5	402.68	Order	2023-01-04T14:15:26.000+05:30	sale	 	16728192952201450916J	1	48.32	0	0	-4.03	0	0	-4.03
JIOMART	7262413786	 16729809460076643A	 S74 	405.93	Order	2023-01-06T10:43:06.000+05:30	sale	 	16729813181141959726J	2	73.07	0	0	-4.06	0	0	-4.06
JIOMART	7262413786	 16729809460076643A	 S69 	500.85	Order	2023-01-06T10:43:06.000+05:30	sale	 	16729813181141959726J	2	90.15	0	0	-5.01	0	0	-5.01
JIOMART	7262413786	 16725907610296043A	S72	585.59	Order	2023-01-02T10:46:37.000+05:30	sale	 	16725909420141808114J	1	105.41	0	0	-5.86	0	0	-5.86
JIOMART	7262413786	 16730379020017120M	S69	500.85	Order	2023-01-07T10:40:38.000+05:30	sale	 	16730379121191882789J	1	90.15	0	0	-5.01	0	0	-5.01
JIOMART	7262413786	 16730627280051113A	CC_01	122.88	Order	2023-01-07T10:40:51.000+05:30	sale	 	16730628612451383755J	1	22.12	0	0	-1.23	0	0	-1.23
JIOMART	7262413786	 16726600340211704A	C20	275.89	Order	2023-01-02T17:39:39.000+05:30	sale	 	16726600540871868457J	1	33.11	0	0	-2.76	0	0	-2.76
JIOMART	7262413786	 16728216170160384A	CC_02	143.22	Order	2023-01-04T14:15:52.000+05:30	sale	 	16728216322171235130J	1	25.78	0	0	-1.43	0	0	-1.43
JIOMART	7262413786	 16727223230082567A	S78	626.27	Order	2023-01-03T10:41:33.000+05:30	sale	 	16727223429191417192J	1	112.73	0	0	-6.26	0	0	-6.26
JIOMART	7262413786	 16729748970046434A	NS9	311.61	Order	2023-01-06T10:30:36.000+05:30	sale	 	16729749124801532290J	1	37.39	0	0	-3.12	0	0	-3.12
JIOMART	7262413786	 16732376570056637A	NS5	402.68	Order	2023-01-09T10:32:15.000+05:30	sale	 	16732376683101684632J	1	48.32	0	0	-4.03	0	0	-4.03
JIOMART	7262413786	 16728222590163977A	CC_01	122.88	Order	2023-01-04T14:40:01.000+05:30	sale	 	16728222757991617879J	1	22.12	0	0	-1.23	0	0	-1.23
JIOMART	7262413786	 16729849340098686A	A01	129.46	Order	2023-01-06T12:26:51.000+05:30	sale	 	16729849505201150245J	1	0	7.77	7.77	0	-0.645	-0.645	-1.29
JIOMART	7262413786	 16728356540231689A	NS4	347.32	Order	2023-01-04T18:07:20.000+05:30	sale	 	16728357059811970971J	1	41.68	0	0	-3.47	0	0	-3.47
JIOMART	7262413786	 16730738790116383A	CC_02	143.22	Order	2023-01-07T13:29:52.000+05:30	sale	 	16730738948081680081J	1	0	12.89	12.89	0	-0.715	-0.715	-1.43
JIOMART	7262413786	 16729961900157499A	IDLI_01	-624.12	Return	2023-01-16T18:49:53.000+05:30	refund	 	16729962197221432075J	1	0	-37.44	-37.44	0	3.12	3.12	0
JIOMART	7262413786	 16717020260170861M	C20	-275.89	Return	2023-01-16T18:50:07.000+05:30	refund	 	16717020456191168475J	1	-33.11	0	0	2.76	0	0	0
JIOMART	7262413786	 16728222590163977A	CC_01	-122.88	Return	2023-01-16T23:34:06.000+05:30	refund	 	16728222757991617879J	1	-22.12	0	0	1.23	0	0	0
JIOMART	7262413786	 16732376570056637A	NS5	-402.68	Return	2023-01-16T16:45:12.000+05:30	refund	 	16732376683101684632J	1	-48.32	0	0	4.03	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	-275.89	Return	2023-01-16T18:52:33.000+05:30	refund	 	16726600540871868457J	1	-33.11	0	0	2.76	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	-129.46	Return	2023-01-14T23:09:35.000+05:30	refund	 	16729849505201150245J	1	0	-7.77	-7.77	0	0.645	0.645	0
JIOMART	7262413786	 16725907610296043A	S72	-65.64	Seller_Commision	2023-01-16T13:26:05.000+05:30	commision	RR27RKWANUC0292 	16725909420141808114J	1	-11.82	0	0	0	0	0	0
JIOMART	7262413786	 16725907610296043A	S72	-20	Fixed_fee	2023-01-16T13:26:05.000+05:30	commision	 RR27RKWANUC0292	16725909420141808114J	1	-3.6	0	0	0	0	0	0
JIOMART	7262413786	 16725907610296043A	S72	0	Collection_fee_charge	2023-01-16T13:26:05.000+05:30	commision	RR27RKWANUC0292 	16725909420141808114J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16725907610296043A	S72	-112	Forward_logistics_fee_charge	2023-01-16T13:26:05.000+05:30	commision	 RR27RKWANUC0292	16725909420141808114J	1 	-20.16	0	0	0	0	0	0
JIOMART	7262413786	 16725907610296043A	S72	0	Shipping_delay_penalty_fee_charge	2023-01-16T13:26:05.000+05:30	commision	 RR27RKWANUC0292	16725909420141808114J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16725907610296043A	S72	0	 reverse_logistics_fee_charge	2023-01-16T13:26:05.000+05:30	commision	RR27RKWANUC0292 	16725909420141808114J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16728190540145722A	NS5	-9.02	Seller_Commision	2023-01-16T15:00:27.000+05:30	commision	RR27RKWANUC0292 	16728192952201450916J	1	-1.62	0	0	0	0	0	0
JIOMART	7262413786	 16728190540145722A	NS5	-15	Fixed_fee	2023-01-16T15:00:27.000+05:30	commision	 RR27RKWANUC0292	16728192952201450916J	1	-2.7	0	0	0	0	0	0
JIOMART	7262413786	 16728190540145722A	NS5	0	Collection_fee_charge	2023-01-16T15:00:27.000+05:30	commision	RR27RKWANUC0292 	16728192952201450916J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16728190540145722A	NS5	-112	Forward_logistics_fee_charge	2023-01-16T15:00:27.000+05:30	commision	 RR27RKWANUC0292	16728192952201450916J	1 	-20.16	0	0	0	0	0	0
JIOMART	7262413786	 16728190540145722A	NS5	0	Shipping_delay_penalty_fee_charge	2023-01-16T15:00:27.000+05:30	commision	 RR27RKWANUC0292	16728192952201450916J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16728190540145722A	NS5	0	 reverse_logistics_fee_charge	2023-01-16T15:00:27.000+05:30	commision	RR27RKWANUC0292 	16728192952201450916J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16728845050031210A	S72	-65.64	Seller_Commision	2023-01-16T13:34:49.000+05:30	commision	RR27RKWANUC0292 	16728845259791372649J	1	-11.82	0	0	0	0	0	0
JIOMART	7262413786	 16728845050031210A	S72	-20	Fixed_fee	2023-01-16T13:34:49.000+05:30	commision	 RR27RKWANUC0292	16728845259791372649J	1	-3.6	0	0	0	0	0	0
JIOMART	7262413786	 16728845050031210A	S72	0	Collection_fee_charge	2023-01-16T13:34:49.000+05:30	commision	RR27RKWANUC0292 	16728845259791372649J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16728845050031210A	S72	-112	Forward_logistics_fee_charge	2023-01-16T13:34:49.000+05:30	commision	 RR27RKWANUC0292	16728845259791372649J	1 	-20.16	0	0	0	0	0	0
JIOMART	7262413786	 16728845050031210A	S72	0	Shipping_delay_penalty_fee_charge	2023-01-16T13:34:49.000+05:30	commision	 RR27RKWANUC0292	16728845259791372649J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16728845050031210A	S72	0	 reverse_logistics_fee_charge	2023-01-16T13:34:49.000+05:30	commision	RR27RKWANUC0292 	16728845259791372649J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729809460076643A	S74	-65.72	Seller_Commision	2023-01-16T15:56:10.000+05:30	commision	RR27RKWANUC0292 	16729813181141959726J	2	-11.82	0	0	0	0	0	0
JIOMART	7262413786	 16729809460076643A	S74	-35	Fixed_fee	2023-01-16T15:56:10.000+05:30	commision	 RR27RKWANUC0292	16729813181141959726J	2	-6.3	0	0	0	0	0	0
JIOMART	7262413786	 16729809460076643A	S74	0	Collection_fee_charge	2023-01-16T15:56:10.000+05:30	commision	RR27RKWANUC0292 	16729813181141959726J	2	0	0	0	0	0	0	0
JIOMART	7262413786	 16729809460076643A	S74	-112	Forward_logistics_fee_charge	2023-01-16T15:56:10.000+05:30	commision	 RR27RKWANUC0292	16729813181141959726J	2 	-20.16	0	0	0	0	0	0
JIOMART	7262413786	 16729809460076643A	S74	0	Shipping_delay_penalty_fee_charge	2023-01-16T15:56:10.000+05:30	commision	 RR27RKWANUC0292	16729813181141959726J	2	0	0	0	0	0	0	0
JIOMART	7262413786	 16729809460076643A	S74	0	 reverse_logistics_fee_charge	2023-01-16T15:56:10.000+05:30	commision	RR27RKWANUC0292 	16729813181141959726J	2	0	0	0	0	0	0	0
JIOMART	7262413786	 16729837840092326A	IDLI_01	-34.95	Seller_Commision	2023-01-16T10:43:41.000+05:30	commision	RR27RKWANUC0292 	16729839069231428451J	1	-6.3	0	0	0	0	0	0
JIOMART	7262413786	 16729837840092326A	IDLI_01	-20	Fixed_fee	2023-01-16T10:43:41.000+05:30	commision	 RR27RKWANUC0292	16729839069231428451J	1	-3.6	0	0	0	0	0	0
JIOMART	7262413786	 16729837840092326A	IDLI_01	0	Collection_fee_charge	2023-01-16T10:43:41.000+05:30	commision	RR27RKWANUC0292 	16729839069231428451J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729837840092326A	IDLI_01	-136	Forward_logistics_fee_charge	2023-01-16T10:43:41.000+05:30	commision	 RR27RKWANUC0292	16729839069231428451J	1 	-24.48	0	0	0	0	0	0
JIOMART	7262413786	 16729837840092326A	IDLI_01	0	Shipping_delay_penalty_fee_charge	2023-01-16T10:43:41.000+05:30	commision	 RR27RKWANUC0292	16729839069231428451J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729837840092326A	IDLI_01	0	 reverse_logistics_fee_charge	2023-01-16T10:43:41.000+05:30	commision	RR27RKWANUC0292 	16729839069231428451J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16730627280051113A	CC_01	-2.9	Seller_Commision	2023-01-16T16:27:17.000+05:30	commision	RR27RKWANUC0292 	16730628612451383755J	1	-0.52	0	0	0	0	0	0
JIOMART	7262413786	 16730627280051113A	CC_01	-15	Fixed_fee	2023-01-16T16:27:17.000+05:30	commision	 RR27RKWANUC0292	16730628612451383755J	1	-2.7	0	0	0	0	0	0
JIOMART	7262413786	 16730627280051113A	CC_01	0	Collection_fee_charge	2023-01-16T16:27:17.000+05:30	commision	RR27RKWANUC0292 	16730628612451383755J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16730627280051113A	CC_01	-61	Forward_logistics_fee_charge	2023-01-16T16:27:17.000+05:30	commision	 RR27RKWANUC0292	16730628612451383755J	1 	-10.98	0	0	0	0	0	0
JIOMART	7262413786	 16730627280051113A	CC_01	0	Shipping_delay_penalty_fee_charge	2023-01-16T16:27:17.000+05:30	commision	 RR27RKWANUC0292	16730628612451383755J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16730627280051113A	CC_01	0	 reverse_logistics_fee_charge	2023-01-16T16:27:17.000+05:30	commision	RR27RKWANUC0292 	16730628612451383755J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729748970046434A	NS9	-6.98	Seller_Commision	2023-01-16T12:04:12.000+05:30	commision	RR27RKWANUC0292 	16729749124801532290J	1	-1.26	0	0	0	0	0	0
JIOMART	7262413786	 16729748970046434A	NS9	-15	Fixed_fee	2023-01-16T12:04:12.000+05:30	commision	RR27RKWANUC0292 	16729749124801532290J	1	-2.7	0	0	0	0	0	0
JIOMART	7262413786	 16729748970046434A	NS9	0	Collection_fee_charge	2023-01-16T12:04:12.000+05:30	commision	 RR27RKWANUC0292	16729749124801532290J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729748970046434A	NS9	-65	Forward_logistics_fee_charge	2023-01-16T12:04:12.000+05:30	commision	RR27RKWANUC0292 	16729749124801532290J	1 	-11.7	0	0	0	0	0	0
JIOMART	7262413786	 16729748970046434A	NS9	0	Shipping_delay_penalty_fee_charge	2023-01-16T12:04:12.000+05:30	commision	RR27RKWANUC0292 	16729749124801532290J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729748970046434A	NS9	0	 reverse_logistics_fee_charge	2023-01-16T12:04:12.000+05:30	commision	 RR27RKWANUC0292	16729749124801532290J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	-2.9	Seller_Commision	2023-01-16T13:48:09.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1	-0.52	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	-15	Fixed_fee	2023-01-16T13:48:09.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1	-2.7	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	0	Collection_fee_charge	2023-01-16T13:48:09.000+05:30	commision	 RR27RKWANUC0292	16729849505201150245J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	-46	Forward_logistics_fee_charge	2023-01-16T13:48:09.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1 	-8.28	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	0	Shipping_delay_penalty_fee_charge	2023-01-16T13:48:09.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	0	 reverse_logistics_fee_charge	2023-01-16T13:48:09.000+05:30	commision	 RR27RKWANUC0292	16729849505201150245J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	2.9	Seller_Commision	2023-01-09T22:39:11.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1	0.52	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	0	Fixed_fee	2023-01-09T22:39:11.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	0	Collection_fee_charge	2023-01-09T22:39:11.000+05:30	commision	 RR27RKWANUC0292	16729849505201150245J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	0	Forward_logistics_fee_charge	2023-01-09T22:39:11.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1 	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	0	Shipping_delay_penalty_fee_charge	2023-01-09T22:39:11.000+05:30	commision	RR27RKWANUC0292 	16729849505201150245J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729849340098686A	A01	-61	 reverse_logistics_fee_charge	2023-01-09T22:39:11.000+05:30	commision	 RR27RKWANUC0292	16729849505201150245J	1	-10.98	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	-6.18	Seller_Commision	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1	-1.12	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	-15	Fixed_fee	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1	-2.7	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	0	Collection_fee_charge	2023-01-12T11:43:49.000+05:30	commision	 RR27RKWANUC0292	16717020456191168475J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	-112	Forward_logistics_fee_charge	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1 	-20.16	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	0	Shipping_delay_penalty_fee_charge	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	0	 reverse_logistics_fee_charge	2023-01-12T11:43:49.000+05:30	commision	 RR27RKWANUC0292	16717020456191168475J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	-34.95	Seller_Commision	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1	-6.3	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	-20	Fixed_fee	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1	-3.6	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	0	Collection_fee_charge	2023-01-13T08:32:01.000+05:30	commision	 RR27RKWANUC0292	16729962197221432075J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	-99	Forward_logistics_fee_charge	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1 	-17.82	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	0	Shipping_delay_penalty_fee_charge	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	0	 reverse_logistics_fee_charge	2023-01-13T08:32:01.000+05:30	commision	 RR27RKWANUC0292	16729962197221432075J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	6.18	Seller_Commision	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1	1.12	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	15	Fixed_fee	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1	2.7	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	0	Collection_fee_charge	2023-01-12T11:43:49.000+05:30	commision	 RR27RKWANUC0292	16717020456191168475J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	112	Forward_logistics_fee_charge	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1 	20.16	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	0	Shipping_delay_penalty_fee_charge	2023-01-12T11:43:49.000+05:30	commision	RR27RKWANUC0292 	16717020456191168475J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16717020260170861M	C20	0	 reverse_logistics_fee_charge	2023-01-12T11:43:49.000+05:30	commision	 RR27RKWANUC0292	16717020456191168475J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	34.95	Seller_Commision	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1	6.3	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	20	Fixed_fee	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1	3.6	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	0	Collection_fee_charge	2023-01-13T08:32:01.000+05:30	commision	 RR27RKWANUC0292	16729962197221432075J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	99	Forward_logistics_fee_charge	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1 	17.82	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	0	Shipping_delay_penalty_fee_charge	2023-01-13T08:32:01.000+05:30	commision	RR27RKWANUC0292 	16729962197221432075J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16729961900157499A	IDLI_01	0	 reverse_logistics_fee_charge	2023-01-13T08:32:01.000+05:30	commision	 RR27RKWANUC0292	16729962197221432075J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	-6.18	Seller_Commision	2023-01-14T15:33:57.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1	-1.12	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	-15	Fixed_fee	2023-01-14T15:33:57.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1	-2.7	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	0	Collection_fee_charge	2023-01-14T15:33:57.000+05:30	commision	 RR27RKWANUC0292	16726600540871868457J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	-112	Forward_logistics_fee_charge	2023-01-14T15:33:57.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1 	-20.16	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	0	Shipping_delay_penalty_fee_charge	2023-01-14T15:33:57.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	0	 reverse_logistics_fee_charge	2023-01-14T15:33:57.000+05:30	commision	 RR27RKWANUC0292	16726600540871868457J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16730379020017120M	S69	-56.14	Seller_Commision	2023-01-16T13:32:55.000+05:30	commision	RR27RKWANUC0292 	16730379121191882789J	1	-10.1	0	0	0	0	0	0
JIOMART	7262413786	 16730379020017120M	S69	-20	Fixed_fee	2023-01-16T13:32:55.000+05:30	commision	RR27RKWANUC0292 	16730379121191882789J	1	-3.6	0	0	0	0	0	0
JIOMART	7262413786	 16730379020017120M	S69	0	Collection_fee_charge	2023-01-16T13:32:55.000+05:30	commision	 RR27RKWANUC0292	16730379121191882789J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16730379020017120M	S69	-61	Forward_logistics_fee_charge	2023-01-16T13:32:55.000+05:30	commision	RR27RKWANUC0292 	16730379121191882789J	1 	-10.98	0	0	0	0	0	0
JIOMART	7262413786	 16730379020017120M	S69	0	Shipping_delay_penalty_fee_charge	2023-01-16T13:32:55.000+05:30	commision	RR27RKWANUC0292 	16730379121191882789J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16730379020017120M	S69	0	 reverse_logistics_fee_charge	2023-01-16T13:32:55.000+05:30	commision	 RR27RKWANUC0292	16730379121191882789J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	6.18	Seller_Commision	2023-01-08T18:09:07.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1	1.12	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	0	Fixed_fee	2023-01-08T18:09:07.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	0	Collection_fee_charge	2023-01-08T18:09:07.000+05:30	commision	 RR27RKWANUC0292	16726600540871868457J	1	0	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	0	Forward_logistics_fee_charge	2023-01-08T18:09:07.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1 	0	0	0	0	0	0	0
JIOMART	7262413786	 16726600340211704A	C20	0	Shipping_delay_penalty_fee_charge	2023-01-08T18:09:07.000+05:30	commision	RR27RKWANUC0292 	16726600540871868457J	1	0	0	0	0	0	0	0
